emp_no,first_name,last_name,dept_name
287423,DAIDA,Pashtan,Sales
287437,Kristinn,Salinas,Sales
287439,Teunis,Radhakrishnan,Sales
287446,Abdelaziz,Krichel,Sales
287462,Piyawadee,Gomatam,Sales
287501,Danai,Thebaut,Sales
287505,Neelam,Orlowska,Sales
287507,Muneo,Plump,Sales
287512,Guadalupe,Bashian,Sales
287514,Nagui,Kamber,Sales
287518,Chinhyun,McConalogue,Sales
287519,Shunichi,Marciano,Sales
287552,Idoia,Hockney,Sales
287556,Sachar,Furedi,Sales
287585,Kwangyoen,Heinisuo,Sales
287598,Bader,Jiang,Sales
287604,Mong,Spieker,Sales
287605,Masanao,Hebden,Sales
287608,Eberhardt,Picco,Sales
287613,Navid,Magalhaes,Sales
287624,Francesca,Ambroszkiewicz,Sales
287635,Jagoda,Kamber,Sales
287640,Aria,Panienski,Sales
287641,Yuriy,Riexinger,Sales
287646,Otilia,Etalle,Sales
287646,Otilia,Etalle,Sales
287665,Shalesh,Snyers,Sales
287665,Shalesh,Snyers,Sales
287666,Jaber,Aloia,Sales
287675,Mark,Baak,Sales
287679,Krister,Hebert,Sales
287680,Youssef,Rande,Sales
287687,Francoise,Genin,Sales
287696,Jouko,Eiter,Sales
287711,Amabile,Jansch,Sales
287711,Amabile,Jansch,Sales
287716,Babette,Molberg,Sales
287717,Inderjeet,Mullainathan,Sales
287721,Nirmal,Emden,Sales
287723,Subhada,Fontet,Sales
287761,Patricia,Pargaonkar,Sales
287769,Tianruo,Dratva,Sales
287769,Tianruo,Dratva,Sales
287776,Yuping,Tyugu,Sales
287778,Krisda,Suomi,Sales
287803,Felicidad,Waymire,Sales
287812,Anwar,Brizzi,Sales
287815,Huiqun,Rodham,Sales
287824,Yechezkel,Zaccaria,Sales
287830,Wuxu,Sullins,Sales
287830,Wuxu,Sullins,Sales
287837,Nobuyoshi,Businaro,Sales
287838,Sailaja,Lanteri,Sales
287839,Teunis,Tyugu,Sales
287839,Teunis,Tyugu,Sales
287845,Vojin,Farrar,Sales
287848,Chaosheng,Stroustrup,Sales
287848,Chaosheng,Stroustrup,Sales
287876,Yinlin,Hardjono,Sales
287877,Duro,Trumbly,Sales
287878,Masoud,Gihr,Sales
287886,Boaz,Khalid,Sales
287900,Steve,Busillo,Sales
287901,Selwyn,Huxford,Sales
287908,Masaki,Zirintsis,Sales
287917,Barry,Rindone,Sales
287947,Wanqing,Anily,Sales
287956,Alenka,Schwaller,Sales
287966,Danel,Hainaut,Sales
287976,Aria,Huttel,Sales
287982,Stepehn,Akaboshi,Sales
287985,Uzi,Horswill,Sales
287986,Conrado,Fortenbacher,Sales
287988,Mohua,Pintelas,Sales
287996,Geraldo,Siprelle,Sales
288000,Oscal,Denti,Sales
288004,Saeed,Templeman,Sales
288011,Naftali,Veccia,Sales
288014,Nitsan,Ranft,Sales
288027,Michaela,Gide,Sales
288027,Michaela,Gide,Sales
288032,Gaurav,Fontet,Sales
288050,Teiji,Peek,Sales
288051,Murthy,Thibadeau,Sales
288057,Alejandro,Ozeri,Sales
288074,Hugo,Rosis,Sales
288075,Nectarios,Aloia,Sales
288099,Xiaoqiu,Huttel,Sales
288115,Xinyu,Bahl,Sales
288136,Chiranjit,Thisen,Sales
288138,Iara,Tetzlaff,Sales
288144,Youngkon,Pehl,Sales
288156,Barry,Borstler,Sales
288161,Kellyn,Luck,Sales
288168,Akeno,Juneja,Sales
288172,Perla,Hasham,Sales
288195,Shooichi,Morrey,Sales
288202,Heekeun,Yavatkar,Sales
288206,Jouni,Tiemann,Sales
288209,Elvia,Baez,Sales
288220,Kish,Kermarrec,Sales
288223,Francesca,Nollmann,Sales
288234,Zhiwei,Weiland,Sales
288234,Zhiwei,Weiland,Sales
288246,Candida,Klassen,Sales
288265,Angus,Budinsky,Sales
288274,Selwyn,Alblas,Sales
288274,Selwyn,Alblas,Sales
288301,Youjian,Marchesini,Sales
288301,Youjian,Marchesini,Sales
288304,Shan,Majewski,Sales
288312,Filipe,Baba,Sales
288318,Tiina,Naudin,Sales
288319,Srinidhi,Kaminger,Sales
288319,Srinidhi,Kaminger,Sales
288322,Shahab,Bardell,Sales
288332,Sibyl,Douceur,Sales
288336,Shahaf,Broder,Sales
288339,Godehard,Takanami,Sales
288341,Aris,Koshiba,Sales
288345,Tuval,Lamparter,Sales
288345,Tuval,Lamparter,Sales
288354,Owen,Georgatos,Sales
288381,George,Schusler,Sales
288384,Magy,Maksimenko,Sales
288386,Insup,Hettesheimer,Sales
288393,Bernd,Lakshmanan,Sales
288403,Martina,Ossenbruggen,Sales
288430,Rafael,Shrader,Sales
288456,Mariusz,Munck,Sales
288485,Nigel,Rosenbaum,Sales
288491,Sverrir,Moffat,Sales
288511,Bezalel,Decleir,Sales
288511,Bezalel,Decleir,Sales
288514,Dines,Potthoff,Sales
288540,Uli,Camarinopoulos,Sales
288552,Xianlong,Swist,Sales
288557,Ingmar,Vidya,Sales
288574,Fayez,Paludetto,Sales
288575,Lunjin,Lindenbaum,Sales
288577,Shin,Granlund,Sales
288578,Boguslaw,Birrer,Sales
288578,Boguslaw,Birrer,Sales
288581,Chirstian,Granlund,Sales
288585,Pragnesh,Veccia,Sales
288588,Aiichiro,Toyoshima,Sales
288588,Aiichiro,Toyoshima,Sales
288590,Hailing,Reeken,Sales
288598,Gregory,Range,Sales
288610,Ortrud,Zuberek,Sales
288615,Florian,Merks,Sales
288617,Tsutomu,Beeson,Sales
288634,Chenyi,Kobara,Sales
288637,Lene,Openshaw,Sales
288639,Shooichi,Rehfuss,Sales
288641,Xiahua,Thisen,Sales
288641,Xiahua,Thisen,Sales
288658,Giordano,Halloran,Sales
288681,Thodoros,Showalter,Sales
288698,Abdelwaheb,Penz,Sales
288705,Carrsten,Farrag,Sales
288705,Carrsten,Farrag,Sales
288713,Guttorm,Marciano,Sales
288716,Ulises,Xiaoshan,Sales
288720,Lein,Leuchs,Sales
288721,Ohad,Panwar,Sales
288730,Junsik,Akiyama,Sales
288732,Tesuro,Landherr,Sales
288732,Tesuro,Landherr,Sales
288746,Leif,Morrin,Sales
288753,Guther,Bondorf,Sales
288755,Badri,Buescher,Sales
288768,Khosrow,Lindenbaum,Sales
288768,Khosrow,Lindenbaum,Sales
288776,Akeno,Baca,Sales
288784,Inderjeet,Matzen,Sales
288789,Alejandra,Lanphier,Sales
288790,Cristinel,Puppo,Sales
288801,Otmar,Birge,Sales
288807,Houman,Yamaashi,Sales
288813,Licheng,Noriega,Sales
288847,Guenter,Kalafatis,Sales
288863,Huai,Sundgren,Sales
288877,Niclas,Demizu,Sales
288877,Niclas,Demizu,Sales
288880,Chuanyi,Gammage,Sales
288896,Uinam,Uludag,Sales
288897,Venkatesan,Valtorta,Sales
288899,Shawna,Quadeer,Sales
288905,Kazuhito,Biran,Sales
288925,Kiam,Giveon,Sales
288942,Xiadong,Ramalingam,Sales
288949,Munehiro,Munoz,Sales
288949,Munehiro,Munoz,Sales
288967,Mantis,Erbe,Sales
288973,Xinyu,Kaiser,Sales
288978,Mitsuyuki,Kuzuoka,Sales
288992,Gregory,Granlund,Sales
289013,Quingbo,Panangaden,Sales
289025,Feixiong,Fordan,Sales
289025,Feixiong,Fordan,Sales
289032,Danny,Asrin,Sales
289034,Arra,Cappelletti,Sales
289034,Arra,Cappelletti,Sales
289054,Youjian,Hutton,Sales
289054,Youjian,Hutton,Sales
289079,Xiaobin,Montemayor,Sales
289092,Mantis,Strandh,Sales
289097,Willard,Pews,Sales
289100,Selwyn,Marquardt,Sales
289103,Francesca,Openshaw,Sales
289107,Holgard,Luef,Sales
289110,Hideo,Sudbeck,Sales
289111,Jinxi,Suri,Sales
289114,Vidar,Gunderson,Sales
289124,Miquel,Schwartzbauer,Sales
289134,Uinam,Engberts,Sales
289150,Zengping,Sommen,Sales
289153,Shigeichiro,Molenaar,Sales
289153,Shigeichiro,Molenaar,Sales
289154,Menkae,Fendler,Sales
289159,Yunming,Cyre,Sales
289170,Taizo,Aloia,Sales
289172,Valeska,Angiulli,Sales
289173,Doowon,Valtorta,Sales
289182,Gio,Nicolson,Sales
289189,Xiaocheng,Gide,Sales
289220,Mang,Ranon,Sales
289232,Miyeon,Simmen,Sales
289278,Nechama,Luit,Sales
289279,Ziva,Pelz,Sales
289281,Basant,Mondadori,Sales
289285,Mohua,Miake,Sales
289286,Qunsheng,Heuser,Sales
289295,Shuzo,Barriga,Sales
289302,Mani,Lampe,Sales
289328,Arch,Hertweck,Sales
289332,Youjian,Esteva,Sales
289348,Indrajit,Jervis,Sales
289350,Xudong,Kabayashi,Sales
289351,Pragnesh,Plump,Sales
289353,Nikolaos,Winter,Sales
289356,Yuqun,Kobuchi,Sales
289357,Anoosh,Marletta,Sales
289366,Owen,Binding,Sales
289368,Yaghout,Zuberek,Sales
289388,Mrinalini,Pusterhofer,Sales
289393,Koichi,Schonegge,Sales
289419,Kenroku,Ozeri,Sales
289433,Demos,Maquelin,Sales
289436,Hidekazu,Anguita,Sales
289456,Kazuhisa,Neiman,Sales
289461,Sergi,Anandan,Sales
289462,Takahira,Hegner,Sales
289463,IEEE,Herbst,Sales
289477,Dung,Docker,Sales
289477,Dung,Docker,Sales
289489,Maria,Morton,Sales
289509,Deborah,Tanemo,Sales
289531,Vojin,Kitsuregawa,Sales
289543,Shmuel,Kirkerud,Sales
289546,Kensei,Hasham,Sales
289554,Teruyuki,Piazza,Sales
289562,Chuanyi,Warwick,Sales
289583,King,Rijsenbrij,Sales
289585,Guther,Pappas,Sales
289585,Guther,Pappas,Sales
289606,Paraskevi,Jumpertz,Sales
289613,Khalil,Narahara,Sales
289613,Khalil,Narahara,Sales
289616,Mark,Fasbender,Sales
289619,Jiafu,Mundy,Sales
289626,Kyoichi,Pardalos,Sales
289646,Gad,Bazelow,Sales
289650,Teunis,Felder,Sales
289657,Dines,Kabayashi,Sales
289669,Larisa,Litzler,Sales
289674,Berto,Ranta,Sales
289686,Ortrun,Rajala,Sales
289712,Karsten,Brookner,Sales
289727,Cheong,Seuren,Sales
289732,Jayson,Hammerschmidt,Sales
289736,Duri,Ghelli,Sales
289744,Aruna,Ramsak,Sales
289750,Guenter,Collette,Sales
289756,Huei,Hegner,Sales
289759,Gladys,Detkin,Sales
289765,Kensei,Anandan,Sales
289777,Margo,Lorys,Sales
289782,Kazuyasu,Redmiles,Sales
289796,Arto,Piazza,Sales
289804,Khalid,Yetim,Sales
289817,Karoline,Strandh,Sales
289847,Leen,Wissmann,Sales
289847,Leen,Wissmann,Sales
289850,Boutros,Stasinski,Sales
289851,Georgi,Swab,Sales
289862,Marin,Deverell,Sales
289878,Adam,Beznosov,Sales
289896,Elrique,Lanphier,Sales
289904,Tetsurou,Bahr,Sales
289950,Sudharsan,Koshino,Sales
289961,Kitty,Ponthieu,Sales
289970,Hyuckchul,Carrere,Sales
289970,Hyuckchul,Carrere,Sales
289981,Luisa,Swick,Sales
289982,Gil,Erol,Sales
289989,Xuejia,Strehl,Sales
289989,Xuejia,Strehl,Sales
289996,Jeanne,Velardi,Sales
290000,Danae,Kading,Sales
290001,Tua,Maierhofer,Sales
290024,Mario,Kropatsch,Sales
290035,Zine,Lieberherr,Sales
290053,Xuedong,Cronin,Sales
290062,Godehard,Morrow,Sales
290062,Godehard,Morrow,Sales
290069,Guenter,Yoshimura,Sales
290083,Giap,Veevers,Sales
290108,Tomokazu,Jonsson,Sales
290121,Ingemar,Lieblein,Sales
290148,Gunilla,Brendel,Sales
290158,Irena,Dredge,Sales
290187,Ronghao,Speek,Sales
290209,Valeri,Sridhar,Sales
290215,Gererd,Vieri,Sales
290226,Satosi,Montemayor,Sales
290226,Satosi,Montemayor,Sales
290232,Nobuyoshi,Malabarba,Sales
290251,Aemilian,Hoppenstand,Sales
290251,Aemilian,Hoppenstand,Sales
290274,Nahid,Cooley,Sales
290287,Teiji,DuCasse,Sales
290298,Ziyad,Kuszyk,Sales
290298,Ziyad,Kuszyk,Sales
290311,Serif,Godskesen,Sales
290329,Branimir,Luks,Sales
290329,Branimir,Luks,Sales
290337,Jaroslava,Soicher,Sales
290337,Jaroslava,Soicher,Sales
290348,Becky,Jakobus,Sales
290354,Sumali,Ramsay,Sales
290357,Kasturi,Cunliffe,Sales
290360,Rosita,Auyong,Sales
290368,Yechezkel,Pashtan,Sales
290369,Shahar,Lund,Sales
290390,Xiaoqiu,Gornas,Sales
290392,Chikako,Wilfing,Sales
290396,Arne,Krichel,Sales
290418,Djenana,Uludag,Sales
290423,Arco,Krohn,Sales
290424,Foong,Karcich,Sales
290428,Supot,Flowers,Sales
290434,Mohan,Ferriere,Sales
290436,Chenxi,Karlin,Sales
290437,Naftali,Oaver,Sales
290440,Ulf,Rossi,Sales
290453,Radhakrishnan,Nergos,Sales
290454,Gadiel,Malinowski,Sales
290463,Candido,Fortenbacher,Sales
290468,Moto,Chinal,Sales
290474,Vasilii,Schach,Sales
290475,Randi,Zaiane,Sales
290487,Hitofumi,Carrere,Sales
290503,Karsten,Setiz,Sales
290505,Kien,Onuegbe,Sales
290510,Oksana,Barbanera,Sales
290511,Satyanarayana,Swab,Sales
290514,Kien,Zedlitz,Sales
290535,Rosalie,Pashtan,Sales
290536,Kiam,Janetzko,Sales
290536,Kiam,Janetzko,Sales
290537,Mabo,Erbe,Sales
290540,Gennadi,Lyonns,Sales
290544,Shahab,Pena,Sales
290544,Shahab,Pena,Sales
290551,Avishai,Feldhoffer,Sales
290558,Franziska,Linares,Sales
290561,Genki,Melter,Sales
290564,Teunis,Ghandeharizadeh,Sales
290567,Martina,Poujol,Sales
290585,Alassane,Huhdanpaa,Sales
290589,Jouni,Chleq,Sales
290593,Vojin,Msuda,Sales
290602,King,Hiltgen,Sales
290615,Niteen,Czaja,Sales
290631,Yoshinari,Vieri,Sales
290636,Elvis,Tokunaga,Sales
290638,Erez,Honglei,Sales
290644,Rasikan,Daescu,Sales
290647,Mandell,Velardi,Sales
290654,Kerryn,Zirintsis,Sales
290672,Randi,Bultermann,Sales
290680,Fei,Perelgut,Sales
290681,Baoqiu,Hainaut,Sales
290685,Spyrose,Nations,Sales
290716,Mohd,Kakkar,Sales
290720,Gunilla,Randt,Sales
290732,Shen,Usery,Sales
290738,Ioana,Beerel,Sales
290749,Ronghao,Morrey,Sales
290759,Sadok,Laventhal,Sales
290788,Weijing,Lundstrom,Sales
290794,Fox,Pramanik,Sales
290797,Feiyu,Boissier,Sales
290800,Shmuel,Meriste,Sales
290805,Noritoshi,Swift,Sales
290816,Sachem,Cochrane,Sales
290820,Volkmar,Poujol,Sales
290828,Mary,Munro,Sales
290828,Mary,Munro,Sales
290836,Manohar,Hiroyama,Sales
290850,Subhada,Stenning,Sales
290856,Cedric,Cannard,Sales
290857,Zeljko,Garigliano,Sales
290857,Zeljko,Garigliano,Sales
290864,Ohad,Morrow,Sales
290865,Pascal,Babb,Sales
290869,Byong,Bazzichi,Sales
290883,Rosalyn,Melski,Sales
290888,Szabolcs,Sewelson,Sales
290890,Margareta,Vitiello,Sales
290891,Xiaoshan,Krupka,Sales
290895,Serge,Badr,Sales
290903,Berto,Hettesheimer,Sales
290910,Frazer,Pepe,Sales
290911,Dinah,Zolotykh,Sales
290941,Mart,Katalagarianos,Sales
290946,Abdelghani,Reutenauer,Sales
290981,Mona,Nooteboom,Sales
290985,Geraldo,Takanami,Sales
290989,Mori,Lamma,Sales
290990,Guiseppe,Bennet,Sales
290990,Guiseppe,Bennet,Sales
290995,Siddarth,Bugrara,Sales
291008,Takushi,Shimshoni,Sales
291010,Danae,Acton,Sales
291010,Danae,Acton,Sales
291011,Aron,Huxford,Sales
291030,Licheng,Guenter,Sales
291050,Changho,Busillo,Sales
291052,Mark,Gargeya,Sales
291059,Sanjai,Bultermann,Sales
291064,Claudi,Bernini,Sales
291067,Margareta,Sanella,Sales
291068,Conor,Zaccaria,Sales
291070,Danil,Verhoeff,Sales
291071,Emran,Vendrig,Sales
291084,Mokhtar,Reinhart,Sales
291098,Moss,Maksimenko,Sales
291106,Masako,Gilg,Sales
291106,Masako,Gilg,Sales
291116,Berni,Pocchiola,Sales
291119,Bernice,Huxford,Sales
291123,Hyuckchul,Remmele,Sales
291156,Aron,Rikino,Sales
291164,Kasidit,Wegerle,Sales
291168,Duangkaew,Kalorkoti,Sales
291175,Susanne,Billawala,Sales
291196,Nectarios,Waleschkowski,Sales
291216,Satoru,Einsfeld,Sales
291217,Zhilian,Fortenbacher,Sales
291217,Zhilian,Fortenbacher,Sales
291222,Stafford,Mellouli,Sales
291243,Keiichiro,Pepe,Sales
291245,Shahab,Lueh,Sales
291250,Samphel,Kalafatis,Sales
291269,Marie,Thibadeau,Sales
291270,Lorien,Riefers,Sales
291286,Kyoichi,Speek,Sales
291294,Yoshimitsu,Luby,Sales
291301,Miquel,Sidje,Sales
291312,Oscar,Rosen,Sales
291318,Vitali,Kilgour,Sales
291323,Ghassan,Maksimenko,Sales
291324,Steen,Schwartzburd,Sales
291325,Arno,Speckmann,Sales
291325,Arno,Speckmann,Sales
291330,Mona,Ligten,Sales
291332,Jixiang,Bugrara,Sales
291333,Moie,Zumaque,Sales
291340,Nahum,Litzler,Sales
291353,Alselm,Farrag,Sales
291359,Sreekrishna,Swiler,Sales
291361,Radhia,Bashian,Sales
291376,Fai,Jahnichen,Sales
291380,Mohammed,Miara,Sales
291385,Khun,Anandan,Sales
291421,Eirik,Carrere,Sales
291426,Geraldo,Cooman,Sales
291438,Lihong,Zwicker,Sales
291464,Yifei,Openshaw,Sales
291480,Kish,Fabrizio,Sales
291481,Dharmaraja,Cools,Sales
291517,Limsoon,Zeidenstein,Sales
291534,Akhilish,Paciorek,Sales
291536,Chenyi,Binding,Sales
291537,Kitty,Ramsey,Sales
291580,Nidapan,Gniady,Sales
291597,Kwangjo,Chinin,Sales
291607,Boguslaw,Swift,Sales
291637,Alejandro,Tsukuda,Sales
291649,Arnould,Kruskal,Sales
291653,Rafael,Strehl,Sales
291655,Krassimir,Gulla,Sales
291659,Ute,Velasco,Sales
291663,Mansur,Lortz,Sales
291665,Rosella,Siepmann,Sales
291665,Rosella,Siepmann,Sales
291670,Elvia,Hopewell,Sales
291675,Dipayan,Stenning,Sales
291676,Alain,Constantine,Sales
291683,Denny,Masand,Sales
291713,Yishai,Wynblatt,Sales
291715,Weiyi,Strehl,Sales
291719,Volkmar,Schade,Sales
291733,Huei,Baby,Sales
291734,Serge,Heinisuo,Sales
291740,Tua,Bratten,Sales
291740,Tua,Bratten,Sales
291756,Randi,Braunmuhl,Sales
291762,Adel,Paludetto,Sales
291765,Jeane,Beutelspacher,Sales
291788,Makato,Poupard,Sales
291790,Lene,Sridhar,Sales
291793,Kerhong,Eickenmeyer,Sales
291809,Kayoko,Birge,Sales
291811,Shaibal,Slaats,Sales
291813,Lakshmi,Schieder,Sales
291817,Adin,Rosca,Sales
291817,Adin,Rosca,Sales
291823,Masami,Scharstein,Sales
291827,Prasadram,Mamelak,Sales
291827,Prasadram,Mamelak,Sales
291828,Susanne,Kornyak,Sales
291831,Mong,Constantine,Sales
291832,Munenori,Cappelli,Sales
291840,Xiahua,Riefers,Sales
291865,Gritta,Hartvigsen,Sales
291896,Mart,Decleir,Sales
291898,Ferdinand,Quittner,Sales
291908,Marek,Soloway,Sales
291912,Yakichi,Miyakawa,Sales
291925,Yannis,Ginneken,Sales
291942,Arvind,Bresenham,Sales
291956,Claude,Veldwijk,Sales
291956,Claude,Veldwijk,Sales
291958,Anneli,Bernardinello,Sales
291963,Shay,Viele,Sales
291972,Shimshon,Ouhyoung,Sales
292011,Christoph,Klassen,Sales
292020,Khosrow,Haumacher,Sales
292023,Demos,Rullman,Sales
292023,Demos,Rullman,Sales
292025,Weidon,Osgood,Sales
292031,Bouchung,Ulupinar,Sales
292032,Herb,Siprelle,Sales
292032,Herb,Siprelle,Sales
292038,Roddy,Muhling,Sales
292053,Shuji,Brandsma,Sales
292062,Koldo,Weisert,Sales
292071,Martine,Kinley,Sales
292093,Yurij,Papsdorf,Sales
292094,Chaosheng,Verhaegen,Sales
292114,Kyoichi,Boreale,Sales
292114,Kyoichi,Boreale,Sales
292117,Houman,Mungall,Sales
292130,Mariusz,Babu,Sales
292141,Alassane,Ginneken,Sales
292148,Reinhard,Melter,Sales
292168,Zhonghua,Syrzycki,Sales
292177,Mohd,Sooriamurthi,Sales
292183,Shahar,Akiyama,Sales
292183,Shahar,Akiyama,Sales
292194,Lein,Hanratty,Sales
292198,Geoff,Gien,Sales
292201,Aris,Varman,Sales
292212,Doowon,Improta,Sales
292219,Dharmaraja,Deyuan,Sales
292244,Yinlin,Rettelbach,Sales
292254,Hiroyasu,Lindqvist,Sales
292281,Lakshmi,Bardell,Sales
292290,Qunsheng,Heyers,Sales
292298,Leon,Motley,Sales
292301,Maris,Barbanera,Sales
292301,Maris,Barbanera,Sales
292313,Shushma,Baaleh,Sales
292314,Shay,Roohalamini,Sales
292322,Adamantios,Colorni,Sales
292331,Aamod,Vesna,Sales
292340,Leucio,Openshaw,Sales
292353,Jingling,Dehkordi,Sales
292371,Danil,Stanfel,Sales
292378,Mang,Harllee,Sales
292382,Remmert,Zallocco,Sales
292383,Gererd,Salverda,Sales
292394,Debaprosad,Rosis,Sales
292394,Debaprosad,Rosis,Sales
292400,Florian,Lamba,Sales
292413,Kristian,Belinskaya,Sales
292419,Werner,Antonisse,Sales
292432,Fumino,Muhlberg,Sales
292457,Josyula,Erev,Sales
292458,Akeno,Armand,Sales
292464,Gennady,Choobineh,Sales
292466,Panayotis,Pashtan,Sales
292476,Martien,Schwartzburd,Sales
292488,Candida,Bale,Sales
292488,Candida,Bale,Sales
292494,Adhemar,Kinley,Sales
292499,Takahira,Mayerwieser,Sales
292506,Nahum,Tchuente,Sales
292507,Feiyu,Jakobus,Sales
292519,Josyula,Angel,Sales
292524,Gladys,Dayang,Sales
292532,Mokhtar,Honglei,Sales
292533,Zine,Muchinsky,Sales
292546,Nectarios,Zastre,Sales
292554,Steen,Heuser,Sales
292576,Kiam,Ulupinar,Sales
292578,Berhard,Fujisawa,Sales
292578,Berhard,Fujisawa,Sales
292582,Nirmal,Bugrara,Sales
292598,Hiroyasu,Litecky,Sales
292600,Margo,Schlumberger,Sales
292605,Hatem,Picaronny,Sales
292612,Lihong,Katalagarianos,Sales
292618,Abdelkader,Salverda,Sales
292627,Anneli,Reinhart,Sales
292643,Chriss,Eiter,Sales
292658,Hiroyasu,Massonet,Sales
292675,Munehiko,Ranze,Sales
292698,Jinpo,Rabehasaina,Sales
292707,Aluzio,Pollacia,Sales
292712,Gro,Leuchs,Sales
292712,Gro,Leuchs,Sales
292718,Yuuichi,Sundgren,Sales
292743,Fan,Itzfeldt,Sales
292744,Abdulla,Ibel,Sales
292752,Jianhao,Frolund,Sales
292753,Kwangyoen,Andreotta,Sales
292756,Piyush,Pews,Sales
292765,Basant,Ginesta,Sales
292770,Zhilian,Alpay,Sales
292774,Saddek,Schwartzburd,Sales
292776,Marie,Zeidenstein,Sales
292777,Augustine,Schwaller,Sales
292800,Shigenori,Guerreiro,Sales
292809,Dulce,Majewski,Sales
292825,Tru,Facello,Sales
292831,Subhankar,Ananiadou,Sales
292840,Jianhua,Rehfuss,Sales
292840,Jianhua,Rehfuss,Sales
292841,Yannis,Pargaonkar,Sales
292872,Mabo,Wilfing,Sales
292902,Shigenori,Woycyznski,Sales
292904,Gopalakrishnan,Uhrik,Sales
292921,Weiru,Huhdanpaa,Sales
292933,Chaoyi,Heping,Sales
292943,Kwan,Nannarelli,Sales
292945,Anwar,Stellhorn,Sales
292945,Anwar,Stellhorn,Sales
292947,Vasilii,Krychniak,Sales
292966,Larisa,Lanphier,Sales
292968,Sashi,Chaudhury,Sales
292970,Xinyu,Strandh,Sales
292974,Jinpo,Sgarro,Sales
292974,Jinpo,Sgarro,Sales
292978,Masali,Luiz,Sales
292989,Dipayan,Fraisse,Sales
292995,Junsik,Picel,Sales
292995,Junsik,Picel,Sales
293002,Basim,Antonisse,Sales
293010,Nathan,Verhoeff,Sales
293016,Magdalena,Kemmerer,Sales
293024,Zissis,Ramaiah,Sales
293026,Odinaldo,Emiris,Sales
293048,Berhard,Simmen,Sales
293050,Sanjai,Alblas,Sales
293070,Saddek,Isaak,Sales
293103,Danco,Butner,Sales
293120,Shaz,Plump,Sales
293129,Jeane,Aseltine,Sales
293144,Junichi,Huhdanpaa,Sales
293177,Marlo,Fairtlough,Sales
293189,Patricio,Chenney,Sales
293197,Gonzalo,Kemmerer,Sales
293223,Yuqun,Poulakidas,Sales
293235,Heeju,Hatcliff,Sales
293259,Breannda,Petersohn,Sales
293265,Golgen,Czaja,Sales
293272,Jacopo,Fiutem,Sales
293277,Mircea,Chachaty,Sales
293277,Mircea,Chachaty,Sales
293281,Denny,Whittlesey,Sales
293287,Neelam,Isard,Sales
293293,Duro,Ramamoorthy,Sales
293293,Duro,Ramamoorthy,Sales
293295,Kamakshi,Makrucki,Sales
293312,Zito,Pehl,Sales
293312,Zito,Pehl,Sales
293317,Tru,Fargier,Sales
293323,Maria,Schwartzburd,Sales
293325,Candido,Ullian,Sales
293328,Takahiro,Madeira,Sales
293332,Guadalupe,Veccia,Sales
293342,Dekang,Moehrke,Sales
293347,Mary,Sidje,Sales
293351,Marjo,Desikan,Sales
293353,Zhanqiu,Barreiro,Sales
293354,Sukumar,Perfilyeva,Sales
293355,Huan,Kolvik,Sales
293405,Xuejia,Kusalik,Sales
293415,Bilhanan,Einsfeld,Sales
293424,Arumugam,Ohori,Sales
293441,Toshimitsu,Cunliffe,Sales
293446,Gad,Leppanen,Sales
293462,Soenke,Falck,Sales
293468,Harjit,Azevdeo,Sales
293468,Harjit,Azevdeo,Sales
293479,Shigeo,Kriebel,Sales
293487,Nathan,Haldar,Sales
293487,Nathan,Haldar,Sales
293490,Marlo,Soloway,Sales
293501,Achilleas,Litecky,Sales
293505,Premsyl,Eugenio,Sales
293508,Sachin,Ranta,Sales
293536,Amalendu,Thibadeau,Sales
293536,Amalendu,Thibadeau,Sales
293537,Quingbo,Chiodo,Sales
293539,Bernd,Jayawardene,Sales
293567,Masami,Kragelund,Sales
293575,Mahmut,Radhakrishnan,Sales
293580,Masadi,Christ,Sales
293583,Alejandro,Kaminger,Sales
293587,King,Vickson,Sales
293587,King,Vickson,Sales
293598,Yechiam,Bernick,Sales
293614,Hidefumi,Denti,Sales
293614,Hidefumi,Denti,Sales
293627,Keiichiro,Szilard,Sales
293628,Zhanqiu,Danecki,Sales
293630,Gou,Kalefeld,Sales
293632,Arnould,Kenevan,Sales
293632,Arnould,Kenevan,Sales
293652,Kersti,Schaar,Sales
293663,Yunming,Borstler,Sales
293663,Yunming,Borstler,Sales
293666,Bokyung,Birjandi,Sales
293669,Yakichi,Bugrara,Sales
293700,Berry,Zeidenstein,Sales
293710,Atreye,Chleq,Sales
293718,Neelam,Hainaut,Sales
293743,Arnd,Gurbaxani,Sales
293744,Kolar,Carrere,Sales
293744,Kolar,Carrere,Sales
293766,Tomoyuki,Schurmann,Sales
293768,Aruna,Hoppenstand,Sales
293769,Paris,Valtorta,Sales
293784,Radhika,Feldhoffer,Sales
293790,Premsyl,Perez,Sales
293808,Gil,Pettis,Sales
293849,Brigham,Bondorf,Sales
293851,Golgen,Callaway,Sales
293863,Xudong,Moehrke,Sales
293874,Flemming,Engberts,Sales
293884,Zhenhua,Ebeling,Sales
293890,Kazuhiro,Klerer,Sales
293893,Bernt,Kropf,Sales
293895,Satyanarayana,Chenney,Sales
293905,Berni,Mateescu,Sales
293907,Pintsang,Doering,Sales
293913,Maren,Schwartzbauer,Sales
293914,Jungsoon,Garrabrants,Sales
293934,Kerryn,Heusch,Sales
293935,Gila,Conry,Sales
293939,Parke,Lanzelotte,Sales
293939,Parke,Lanzelotte,Sales
